Date,Placement,Ad unit,Device category,Total impressions,Total clicks,Total CPM and CPC revenue ($),Total average eCPM ($),Total CTR,Total Active View % viewable impressions,Total Active View average viewable time (seconds),Programmatic eligible ad requests
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x600_AXT,Smartphone,412,11,1.87,4.53,2.67%,55.85%,24.02,470
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x600_AXT,Tablet,43,0,0.11,2.50,0.00%,62.79%,19.40,46
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_AXT,Desktop,"2,382",15,4.52,1.90,0.63%,77.03%,20.16,"2,671"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_AXT,Smartphone,52,0,0.10,1.95,0.00%,67.31%,34.57,58
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_AXT,Tablet,3,0,0.01,1.67,0.00%,100.00%,5.00,5
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_INR2_HP,Desktop,64,0,0.15,2.39,0.00%,80.95%,9.41,86
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_INR2_RP,Desktop,"10,232",39,23.65,2.31,0.38%,76.03%,13.16,"10,963"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_BMP_RP,Desktop,2,0,0.01,5.44,0.00%,100.00%,0.00,2
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_BMP_RP,Smartphone,"31,202",254,113.58,3.64,0.81%,59.71%,7.82,"33,542"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_BMP_RP,Tablet,778,11,2.46,3.16,1.41%,50.73%,15.64,"1,092"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_EOA_CP,Smartphone,68,2,0.20,2.89,2.94%,60.29%,4.11,73
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_EOA_CP,Tablet,0,0,0.00,0.00,0.00%,0.00%,0.00,3
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_EOA_HP,Smartphone,21,0,0.06,2.75,0.00%,57.89%,4.33,27
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_EOA_HP,Tablet,1,0,0.00,2.80,0.00%,0.00%,0.00,3
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_EOA_RP,Desktop,2,0,0.01,4.42,0.00%,0.00%,0.00,2
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_EOA_RP,Smartphone,"11,139",207,50.59,4.54,1.86%,57.80%,7.16,"11,807"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_EOA_RP,Tablet,327,5,1.51,4.61,1.53%,58.49%,13.39,463
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_EOA_TAG,Smartphone,95,3,0.37,3.95,3.16%,50.00%,16.57,101
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_EOA_TAG,Tablet,3,0,0.01,4.59,0.00%,0.00%,0.00,3
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_INR1_HP,Smartphone,215,1,0.70,3.24,0.47%,67.76%,4.94,244
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_INR1_HP,Tablet,5,0,0.02,3.34,0.00%,20.00%,2.63,9
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_INR2_CP,Desktop,0,0,0.00,0.00,0.00%,0.00%,0.00,1
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_INR2_CP,Smartphone,120,2,0.30,2.53,1.67%,46.09%,3.08,144
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_INR2_CP,Tablet,1,0,0.00,0.90,0.00%,100.00%,3.33,13
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_INR2_RP,Desktop,3,1,0.01,3.42,33.33%,66.67%,0.00,4
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_INR2_RP,Smartphone,"21,049",263,95.41,4.53,1.25%,60.13%,8.46,"22,371"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_INR2_RP,Tablet,587,6,2.32,3.96,1.02%,61.66%,11.49,795
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_INR2_TAG,Smartphone,225,3,1.00,4.42,1.33%,33.80%,4.08,250
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_INR2_TAG,Tablet,4,0,0.01,3.59,0.00%,50.00%,9.00,8
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_INR3_CP,Desktop,0,0,0.00,0.00,0.00%,0.00%,0.00,1
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_INR3_CP,Smartphone,118,0,0.28,2.36,0.00%,46.96%,2.25,144
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_INR3_CP,Tablet,0,0,0.00,0.00,0.00%,0.00%,0.00,13
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_INR3_RP,Desktop,1,0,0.00,1.97,0.00%,100.00%,0.00,1
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_INR3_RP,Smartphone,"13,921",175,60.63,4.36,1.26%,71.00%,14.03,"14,728"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_INR3_RP,Tablet,384,0,1.62,4.23,0.00%,73.17%,20.57,526
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_INR3_TAG,Smartphone,136,2,0.55,4.04,1.47%,42.42%,3.08,144
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_INR3_TAG,Tablet,2,0,0.01,3.48,0.00%,50.00%,4.06,2
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_MH_CP,Desktop,0,0,0.00,0.00,0.00%,0.00%,0.00,1
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_MH_CP,Smartphone,83,0,0.17,2.07,0.00%,38.46%,5.83,109
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_MH_CP,Tablet,1,0,0.00,0.50,0.00%,0.00%,0.00,11
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_MH_TAG,Smartphone,220,4,1.08,4.92,1.82%,60.00%,7.41,254
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_M_MH_TAG,Tablet,9,0,0.03,3.31,0.00%,44.44%,3.52,18
7/14/23,recipereader.com,ATD_RecipeReader » ATD_300x250_Mobile,Smartphone,0,0,0.00,0.00,0.00%,0.00%,0.00,4
7/14/23,recipereader.com,ATD_RecipeReader » ATD_320x50_AXT,Desktop,14,0,0.02,1.16,0.00%,92.86%,64.12,17
7/14/23,recipereader.com,ATD_RecipeReader » ATD_320x50_AXT,Smartphone,"33,501",119,26.87,0.80,0.36%,94.98%,27.77,"43,899"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_320x50_AXT,Tablet,"1,952",3,1.79,0.92,0.15%,96.50%,31.49,"2,327"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_320x50_M_Footer,Desktop,21,0,0.03,1.20,0.00%,76.19%,19.11,45
7/14/23,recipereader.com,ATD_RecipeReader » ATD_320x50_M_Footer,Smartphone,"34,277",275,35.34,1.03,0.80%,91.24%,21.07,"42,457"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_320x50_M_Footer,Tablet,"2,269",8,2.75,1.21,0.35%,89.68%,25.28,"3,095"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_320x50_Mobile,Smartphone,0,0,0.00,0.00,0.00%,0.00%,0.00,1
7/14/23,recipereader.com,ATD_RecipeReader » ATD_320x100_AXT,Smartphone,166,2,0.20,1.20,1.20%,78.31%,20.06,214
7/14/23,recipereader.com,ATD_RecipeReader » ATD_320x100_AXT,Tablet,21,0,0.02,0.73,0.00%,85.71%,21.40,27
7/14/23,recipereader.com,ATD_RecipeReader » ATD_320x100_M_MH_RP,Desktop,1,0,0.00,1.63,0.00%,100.00%,0.00,30
7/14/23,recipereader.com,ATD_RecipeReader » ATD_320x100_M_MH_RP,Smartphone,"29,639",24,21.92,0.74,0.08%,58.88%,14.85,"44,015"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_320x100_M_MH_RP,Tablet,786,0,0.68,0.86,0.00%,46.91%,15.61,"2,658"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_320x100_Mobile,Smartphone,0,0,0.00,0.00,0.00%,0.00%,0.00,2
7/14/23,recipereader.com,ATD_RecipeReader » ATD_336x280_AXT,Desktop,"1,447",19,3.00,2.08,1.31%,75.57%,23.33,"1,619"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_336x280_AXT,Smartphone,176,2,0.40,2.27,1.14%,61.93%,22.95,190
7/14/23,recipereader.com,ATD_RecipeReader » ATD_336x280_AXT,Tablet,4,0,0.01,1.39,0.00%,75.00%,31.00,4
7/14/23,recipereader.com,ATD_RecipeReader » ATD_728x90_AXT,Desktop,"17,248",82,32.95,1.91,0.48%,95.65%,28.82,"18,558"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_728x90_Footer,Desktop,"13,945",74,28.92,2.07,0.53%,94.87%,21.39,"16,666"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_728x90_Footer,Tablet,3,0,0.00,1.33,0.00%,33.33%,0.00,6
7/14/23,recipereader.com,ATD_RecipeReader » ATD_970x90_AXT,Desktop,"1,432",11,2.87,2.01,0.77%,81.36%,30.33,"1,646"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_970x90_BMP_RP,Desktop,"13,356",55,27.11,2.03,0.41%,73.01%,15.76,"15,160"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_970x250_AXT,Desktop,"1,629",24,7.63,4.68,1.47%,78.87%,25.13,"1,905"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_970x250_EOA_CP,Desktop,66,2,0.38,5.73,3.03%,61.54%,9.76,71
7/14/23,recipereader.com,ATD_RecipeReader » ATD_970x250_EOA_RP,Desktop,"6,892",61,34.26,4.97,0.89%,71.09%,21.40,"7,487"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_970x250_EOA_TAG,Desktop,54,1,0.35,6.41,1.85%,51.92%,13.77,63
7/14/23,recipereader.com,ATD_RecipeReader » ATD_970x250_INR3_RP,Desktop,"9,997",80,43.00,4.30,0.80%,71.39%,20.48,"10,733"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_970x250_MH_CP,Desktop,59,2,0.31,5.29,3.39%,64.41%,9.39,68
7/14/23,recipereader.com,ATD_RecipeReader » ATD_970x250_MH_HP,Desktop,156,0,0.50,3.23,0.00%,63.64%,10.97,280
7/14/23,recipereader.com,ATD_RecipeReader » ATD_970x250_MH_RP,Desktop,"14,407",80,65.69,4.56,0.56%,62.47%,16.55,"16,711"
7/14/23,recipereader.com,ATD_RecipeReader » ATD_970x250_MH_RP,Tablet,0,0,0.00,0.00,0.00%,0.00%,0.00,4
7/14/23,recipereader.com,ATD_RecipeReader » ATD_970x250_MH_TAG,Desktop,54,2,0.39,7.26,3.70%,64.81%,11.66,73
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_160x600_AXT,Desktop,"15,286",65,37.92,2.48,0.43%,96.72%,26.87,"18,034"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_160x600_AXT,Smartphone,1,0,0.00,1.92,0.00%,100.00%,0.00,1
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_160x600_AXT,Tablet,2,0,0.00,1.82,0.00%,50.00%,7.00,2
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_160x600_LHS_CP,Desktop,31,0,0.12,4.00,0.00%,83.87%,12.81,129
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_160x600_LHS_RP,Desktop,"4,670",3,12.69,2.72,0.06%,96.18%,20.63,"15,177"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_160x600_LHS_RP,Tablet,0,0,0.00,0.00,0.00%,0.00%,0.00,2
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_160x600_LHS_TAG,Desktop,50,0,0.25,4.97,0.00%,98.00%,17.75,126
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_160x600_SB_HP,Desktop,73,0,0.17,2.39,0.00%,85.07%,11.13,277
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_160x600_RHS_CP,Desktop,66,0,0.28,4.27,0.00%,92.31%,18.68,130
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_160x600_RHS_RP,Desktop,"8,633",12,22.32,2.58,0.14%,96.11%,20.55,"16,283"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_160x600_RHS_RP,Tablet,0,0,0.00,0.00,0.00%,0.00%,0.00,2
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_160x600_RHS_TAG,Desktop,74,0,0.28,3.81,0.00%,94.59%,11.17,126
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x50_AXT,Desktop,1,0,0.00,1.06,0.00%,100.00%,54.00,1
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x50_AXT,Smartphone,"1,555",2,1.11,0.72,0.13%,62.07%,23.16,"1,967"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x50_AXT,Tablet,86,0,0.06,0.71,0.00%,72.09%,26.62,116
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x600_AXT,Smartphone,394,10,1.84,4.68,2.54%,55.84%,19.60,430
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x600_AXT,Tablet,20,0,0.06,3.10,0.00%,45.00%,28.67,22
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_AXT,Desktop,"3,254",20,7.05,2.17,0.61%,76.23%,22.40,"3,718"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_AXT,Smartphone,55,3,0.12,2.27,5.45%,70.37%,19.55,70
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_AXT,Tablet,2,0,0.00,0.87,0.00%,50.00%,0.00,2
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_INR2_HP,Desktop,110,0,0.24,2.22,0.00%,60.75%,9.82,130
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_INR2_RP,Desktop,"12,204",58,33.55,2.75,0.48%,75.65%,13.44,"12,955"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_BMP_RP,Desktop,2,0,0.00,1.96,0.00%,100.00%,0.00,2
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_BMP_RP,Smartphone,"35,844",287,148.64,4.15,0.80%,59.71%,8.19,"38,498"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_BMP_RP,Tablet,966,9,3.52,3.64,0.93%,52.53%,7.08,"1,263"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_EOA_CP,Smartphone,85,0,0.35,4.12,0.00%,49.41%,5.75,87
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_EOA_HP,Smartphone,20,0,0.07,3.32,0.00%,80.00%,9.16,27
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_EOA_HP,Tablet,5,0,0.02,3.90,0.00%,60.00%,0.00,9
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_EOA_RP,Desktop,0,0,0.00,0.00,0.00%,0.00%,0.00,1
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_EOA_RP,Smartphone,"12,573",204,65.53,5.21,1.62%,58.86%,7.69,"13,310"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_EOA_RP,Tablet,372,6,1.93,5.20,1.61%,59.78%,13.41,525
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_EOA_TAG,Desktop,1,0,0.00,2.60,0.00%,0.00%,0.00,1
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_EOA_TAG,Smartphone,124,4,0.61,4.89,3.23%,52.42%,3.76,128
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_EOA_TAG,Tablet,1,0,0.00,2.60,0.00%,0.00%,0.00,2
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_INR1_HP,Smartphone,275,0,0.95,3.45,0.00%,66.79%,5.76,298
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_INR1_HP,Tablet,11,0,0.06,5.73,0.00%,63.64%,11.61,16
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_INR2_CP,Smartphone,159,2,0.47,2.98,1.26%,62.03%,4.17,178
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_INR2_CP,Tablet,0,0,0.00,0.00,0.00%,0.00%,0.00,3
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_INR2_RP,Desktop,0,0,0.00,0.00,0.00%,0.00%,0.00,2
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_INR2_RP,Smartphone,"23,865",360,112.33,4.71,1.51%,60.27%,7.69,"25,394"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_INR2_RP,Tablet,676,9,3.03,4.49,1.33%,59.51%,14.63,941
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_INR2_TAG,Desktop,2,0,0.00,2.20,0.00%,50.00%,3.09,2
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_INR2_TAG,Smartphone,355,3,1.78,5.02,0.85%,37.57%,4.26,377
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_INR2_TAG,Tablet,0,0,0.00,0.00,0.00%,0.00%,0.00,2
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_INR3_CP,Smartphone,160,0,0.49,3.09,0.00%,53.75%,4.09,176
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_INR3_CP,Tablet,0,0,0.00,0.00,0.00%,0.00%,0.00,3
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_INR3_RP,Desktop,0,0,0.00,0.00,0.00%,0.00%,0.00,1
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_INR3_RP,Smartphone,"15,825",249,73.46,4.64,1.57%,72.62%,12.83,"16,751"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_INR3_RP,Tablet,445,5,2.01,4.51,1.12%,70.37%,19.83,617
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_INR3_TAG,Desktop,2,0,0.00,2.10,0.00%,50.00%,15.15,2
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_INR3_TAG,Smartphone,205,2,0.92,4.50,0.98%,47.06%,4.23,210
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_INR3_TAG,Tablet,0,0,0.00,0.00,0.00%,0.00%,0.00,2
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_MH_CP,Smartphone,116,1,0.23,1.98,0.86%,40.35%,13.92,138
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_MH_CP,Tablet,0,0,0.00,0.00,0.00%,0.00%,0.00,3
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_MH_TAG,Desktop,0,0,0.00,0.00,0.00%,0.00%,0.00,1
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_MH_TAG,Smartphone,307,11,1.76,5.75,3.58%,58.17%,17.49,366
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_300x250_M_MH_TAG,Tablet,1,0,0.00,2.15,0.00%,100.00%,0.00,8
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_320x50_AXT,Desktop,27,0,0.03,1.19,0.00%,92.59%,26.31,35
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_320x50_AXT,Smartphone,"42,078",233,37.66,0.90,0.55%,95.20%,27.77,"54,837"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_320x50_AXT,Tablet,"2,260",11,2.45,1.08,0.49%,97.24%,30.33,"2,634"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_320x50_M_Footer,Desktop,34,0,0.05,1.39,0.00%,91.18%,38.41,70
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_320x50_M_Footer,Smartphone,"41,637",513,57.58,1.38,1.23%,91.47%,21.07,"51,525"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_320x50_M_Footer,Tablet,"2,679",18,4.41,1.64,0.67%,90.75%,22.92,"3,616"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_320x100_AXT,Smartphone,457,1,0.48,1.06,0.22%,81.62%,24.71,549
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_320x100_AXT,Tablet,45,0,0.07,1.49,0.00%,80.00%,28.64,57
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_320x100_M_MH_RP,Desktop,1,0,0.00,1.03,0.00%,0.00%,0.00,43
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_320x100_M_MH_RP,Smartphone,"37,631",41,25.08,0.67,0.11%,60.57%,15.09,"53,278"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_320x100_M_MH_RP,Tablet,957,4,1.04,1.09,0.42%,53.21%,22.18,"3,209"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_336x280_AXT,Desktop,"1,810",18,4.60,2.54,0.99%,76.85%,22.73,"2,055"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_336x280_AXT,Smartphone,121,1,0.32,2.65,0.83%,61.16%,29.06,136
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_336x280_AXT,Tablet,3,0,0.01,2.03,0.00%,100.00%,34.00,3
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_728x90_AXT,Desktop,"22,826",171,49.74,2.18,0.75%,96.11%,28.75,"24,633"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_728x90_Footer,Desktop,"17,075",156,42.20,2.47,0.91%,94.83%,22.79,"19,883"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_728x90_Footer,Tablet,1,0,0.00,1.00,0.00%,0.00%,0.00,2
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_970x90_AXT,Desktop,"1,981",25,4.71,2.38,1.26%,82.31%,31.26,"2,278"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_970x90_BMP_RP,Desktop,"15,751",83,31.71,2.01,0.53%,72.39%,16.72,"18,139"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_970x250_AXT,Desktop,"2,435",36,13.31,5.47,1.48%,80.40%,27.30,"2,823"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_970x250_EOA_CP,Desktop,102,1,0.54,5.31,0.98%,65.31%,16.70,120
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_970x250_EOA_RP,Desktop,"7,899",95,43.80,5.55,1.20%,71.23%,22.89,"8,749"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_970x250_EOA_TAG,Desktop,101,1,0.75,7.44,0.99%,58.76%,5.92,127
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_970x250_INR3_RP,Desktop,"11,694",122,56.12,4.80,1.04%,72.13%,21.07,"12,680"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_970x250_MH_CP,Desktop,109,0,0.64,5.87,0.00%,47.22%,14.52,134
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_970x250_MH_HP,Desktop,205,0,0.64,3.12,0.00%,58.42%,12.81,355
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_970x250_MH_RP,Desktop,"17,183",118,81.73,4.76,0.69%,62.26%,17.25,"20,189"
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_970x250_MH_RP,Tablet,0,0,0.00,0.00,0.00%,0.00%,0.00,2
7/14/23,recipesaver.com,ATD_RecipeSaver » ATD_970x250_MH_TAG,Desktop,107,0,0.84,7.89,0.00%,61.68%,5.99,134
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_160x600_AXT,Desktop,"9,579",24,21.73,2.27,0.25%,96.55%,26.47,"11,173"
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_160x600_AXT,Smartphone,1,0,0.00,1.82,0.00%,0.00%,0.00,1
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_160x600_LHS_CP,Desktop,39,0,0.16,4.04,0.00%,97.44%,9.18,92
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_160x600_LHS_RP,Desktop,"2,920",3,8.30,2.84,0.10%,96.72%,19.08,"9,210"
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_160x600_LHS_RP,Smartphone,0,0,0.00,0.00,0.00%,0.00%,0.00,2
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_160x600_LHS_RP,Tablet,0,0,0.00,0.00,0.00%,0.00%,0.00,7
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_160x600_LHS_TAG,Desktop,23,0,0.13,5.77,0.00%,90.91%,23.08,70
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_160x600_SB_HP,Desktop,59,0,0.17,2.96,0.00%,76.36%,16.26,187
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_160x600_RHS_CP,Desktop,53,0,0.17,3.24,0.00%,98.11%,10.91,92
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_160x600_RHS_RP,Desktop,"5,328",2,14.16,2.66,0.04%,96.23%,19.57,"9,990"
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_160x600_RHS_RP,Smartphone,0,0,0.00,0.00,0.00%,0.00%,0.00,2
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_160x600_RHS_RP,Tablet,0,0,0.00,0.00,0.00%,0.00%,0.00,7
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_160x600_RHS_TAG,Desktop,29,0,0.14,4.69,0.00%,92.86%,20.20,70
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_300x50_AXT,Desktop,1,0,0.00,1.66,0.00%,100.00%,2.00,1
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_300x50_AXT,Smartphone,"1,074",2,0.71,0.66,0.19%,62.97%,29.58,"1,349"
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_300x50_AXT,Tablet,63,0,0.05,0.78,0.00%,65.08%,28.18,75
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_300x600_AXT,Smartphone,283,7,0.97,3.43,2.47%,56.03%,21.41,320
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_300x600_AXT,Tablet,20,0,0.04,2.15,0.00%,75.00%,37.43,23
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_300x250_AXT,Desktop,"1,989",11,3.72,1.87,0.55%,78.00%,22.87,"2,318"
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_300x250_AXT,Smartphone,50,1,0.09,1.74,2.00%,72.00%,15.83,59
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_300x250_AXT,Tablet,6,0,0.01,1.29,0.00%,50.00%,0.00,6
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_300x250_INR2_HP,Desktop,76,0,0.19,2.44,0.00%,67.57%,8.17,85
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_300x250_INR2_RP,Desktop,"7,748",40,18.69,2.41,0.52%,76.72%,13.69,"8,211"
7/14/23,recipesdirect.com,ATD_RecipeDirect » ATD_300x250_M_BMP_RP,Desktop,2,0,0.01,2.65,0.00%,50.00%,0.00,2
